,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
375,St. James Town,43.65215000000007,-79.37586999999995,Café,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
376,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Bluestone Lane,43.6494787,-79.3758365
377,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.6485154402442,-79.3857101351568
378,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Second Cup,43.647479,-79.384188
379,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Starbucks,43.649464712058546,-79.3860424294661
380,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Second Cup,43.650385817358185,-79.37162862327261
381,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.656004734528125,-79.3806459288341
382,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.652902,-79.378389
383,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.649796052359626,-79.38202261226849
384,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.6533036,-79.3688346
385,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Timothy's World Coffee,43.649242646419395,-79.38418101332182
386,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.6492356,-79.3820887
387,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.6483481,-79.3842282
388,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Starbucks,43.6556144677364,-79.38059969292046
389,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.64716059534446,-79.3772482214259
390,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.6514215,-79.3789854
391,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Starbucks,43.65194551885434,-79.38187826678585
392,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Timothy's World Coffee,43.650948,-79.376825
393,St. James Town,43.65215000000007,-79.37586999999995,Café,Lettieri,43.6508437676421,-79.37724625757879
394,St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Tim Hortons,43.65157764217647,-79.3823629617691
395,Humewood-Cedarvale,43.69211000000006,-79.43035999999995,Coffee Shop,Starbucks,43.700598,-79.427433
396,Humewood-Cedarvale,43.69211000000006,-79.43035999999995,Coffee Shop,Starbucks,43.70067467006203,-79.43367319982447
397,Humewood-Cedarvale,43.69211000000006,-79.43035999999995,Coffee Shop,Oakwood Espresso,43.686403,-79.438795
398,Humewood-Cedarvale,43.69211000000006,-79.43035999999995,Café,Jack's Bakery and Pastry,43.68707442901719,-79.43581036818514
399,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.64857000000006,-79.57824999999997,Coffee Shop,Tim Hortons,43.6447049,-79.5676593
400,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.64857000000006,-79.57824999999997,Coffee Shop,Starbucks,43.641312,-79.576924
401,"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.64857000000006,-79.57824999999997,Café,Cafe Sympatico,43.641820470953256,-79.57672066335874
402,"Guildwood, Morningside, West Hill",43.76575000000002,-79.17469999999997,Coffee Shop,Starbucks,43.770281,-79.185016
403,"Guildwood, Morningside, West Hill",43.76575000000002,-79.17469999999997,Tea Room,The Strawberry Patch,43.764738,-79.173081
404,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,The Remarkable Bean,43.67280091854837,-79.28703802232461
405,The Beaches,43.67709000000008,-79.29546999999997,Tea Room,Pippins Tea Company,43.670992,-79.29590463638306
406,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Grinder,43.68307273557906,-79.2998748093593
407,The Beaches,43.67709000000008,-79.29546999999997,Café,Juice and Java,43.67106189021513,-79.29575478082984
408,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Tim Hortons,43.67028612527589,-79.29973281919956
409,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Starbucks,43.68088,-79.28497
410,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Dip 'n Sip,43.67889707815811,-79.29774501670785
411,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Prana Coffee,43.671306,-79.294092
412,The Beaches,43.67709000000008,-79.29546999999997,Café,Absolute Cafe,43.67102219360621,-79.29580904142931
413,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Savoury Grounds,43.680540277686,-79.28742125217829
414,The Beaches,43.67709000000008,-79.29546999999997,Café,Oscar Coffee and Espresso Bar,43.6726004606259,-79.28770076631098
415,The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Country Style,43.683395,-79.301066
416,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817
417,Berczy Park,43.64536000000004,-79.37305999999995,Café,Balzac's Coffee,43.64845650131932,-79.37178993724407
418,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.644489,-79.368639
419,Berczy Park,43.64536000000004,-79.37305999999995,Café,Mos Mos Coffee,43.64815919753501,-79.37874450467258
420,Berczy Park,43.64536000000004,-79.37305999999995,Café,The Poet Cafe,43.65063683072023,-79.37127573699792
421,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,NEO COFFEE BAR,43.65070234158804,-79.36925939681731
422,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199
423,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Mos Mos,43.64163954520267,-79.3775517786762
424,Berczy Park,43.64536000000004,-79.37305999999995,Café,Dineen Coffee,43.650497,-79.378765
425,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
426,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
427,Berczy Park,43.64536000000004,-79.37305999999995,Café,Café Plenty,43.6491179354577,-79.37831288380438
428,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
429,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.648738309887705,-79.37251925468443
430,Berczy Park,43.64536000000004,-79.37305999999995,Café,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674
431,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
432,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.64795486604762,-79.37383309017605
433,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Rooster Coffee,43.65189965670432,-79.36560912104514
434,Berczy Park,43.64536000000004,-79.37305999999995,Café,Maman,43.64830873804684,-79.38225333898805
435,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6477612,-79.3704963
436,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Balzac's Coffee,43.644372584148364,-79.38306470027423
437,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
438,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.646255967524645,-79.37957346439356
439,Berczy Park,43.64536000000004,-79.37305999999995,Café,Aroma Espresso Bar,43.6423209103846,-79.38374932648954
440,Berczy Park,43.64536000000004,-79.37305999999995,Café,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
441,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.6425033268289,-79.37524568288464
442,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64621307149554,-79.37908847368506
443,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6468622,-79.3825442
444,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Aroma Espresso Bar,43.648224,-79.376352
445,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.649743251720665,-79.3794307872276
446,Berczy Park,43.64536000000004,-79.37305999999995,Café,McCafé,43.644490691919735,-79.38110912246584
447,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.644580752794965,-79.38167197782931
448,Berczy Park,43.64536000000004,-79.37305999999995,Café,Aroma Espresso Bar,43.64907,-79.38004
449,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.642743,-79.374104
450,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64099011203675,-79.37626361846924
451,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.646104578197665,-79.38257150352001
452,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.646890531355616,-79.38187054975934
453,Berczy Park,43.64536000000004,-79.37305999999995,Café,Second Cup,43.652980800725366,-79.3774078337122
454,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.650812751019174,-79.36780795151435
455,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Lavazza Espression,43.63953746292591,-79.38176322686563
456,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64510181136508,-79.38360972232998
457,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.649347703053635,-79.37937745977749
458,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Aroma Espresso Bar,43.64074017304165,-79.37847790115718
459,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64902831957521,-79.38159290007317
460,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.647192603955325,-79.38095685671752
461,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.6457132,-79.381193
462,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,cafe 260,43.653183236880515,-79.37011452592975
463,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.646946165285385,-79.3824948510976
464,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.6483917,-79.3735933
465,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.650690222242254,-79.37077604010982
466,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
467,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.648007,-79.382059
468,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64265659071355,-79.3833577475679
469,Berczy Park,43.64536000000004,-79.37305999999995,Café,Aroma Espresso Bar,43.64801315236382,-79.38314899645664
470,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.650343,-79.380523
471,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.647479,-79.384188
472,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.64396716324017,-79.36545082444017
473,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.648539738667544,-79.38323081349182
474,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.63882773618699,-79.38037276268005
475,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.650385817358185,-79.37162862327261
476,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,B Espresso Bar,43.65344491966435,-79.3747047585838
477,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6483481,-79.3842282
478,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Bluestone Lane,43.6494787,-79.3758365
479,Berczy Park,43.64536000000004,-79.37305999999995,Café,Cafe Nicole,43.646907748587225,-79.37442152865991
480,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.64716059534446,-79.3772482214259
481,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.64294114122368,-79.37763943589252
482,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6446588,-79.3816211
483,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Lavazza Espression,43.64959184742287,-79.37561987240028
484,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64248403759282,-79.38137332505133
485,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6506494,-79.3812529
486,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.645370302565944,-79.38300321868095
487,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.641663,-79.377538
488,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.641340039994496,-79.37799204978754
489,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Timothy's World Coffee,43.649242646419395,-79.38418101332182
490,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6492356,-79.3820887
491,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.649796052359626,-79.38202261226849
492,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6533036,-79.3688346
493,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.64311617832066,-79.3831081688677
494,Berczy Park,43.64536000000004,-79.37305999999995,Café,Lettieri Espresso Bar,43.648873,-79.372795
495,Berczy Park,43.64536000000004,-79.37305999999995,Tea Room,teaopia,43.64667692909393,-79.37776783578568
496,Berczy Park,43.64536000000004,-79.37305999999995,Café,Cocoberry Cafe,43.64071911609628,-79.3789023221464
497,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.64699,-79.37797
498,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Early Bird,43.64633,-79.378876
499,Berczy Park,43.64536000000004,-79.37305999999995,Café,La Prep,43.64399619825387,-79.36689113220822
500,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.648112548598036,-79.37906393539204
501,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Treats,43.6417790265171,-79.37762750004397
502,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.65254060583467,-79.38014952624565
503,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.652902,-79.378389
504,Berczy Park,43.64536000000004,-79.37305999999995,Café,Mmmuffins,43.64808419218658,-79.37897283367451
505,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.64168112417584,-79.3759337067604
506,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.648643,-79.379025
507,Berczy Park,43.64536000000004,-79.37305999999995,Café,Cafe Supreme,43.64756605153206,-79.3802547454834
508,Berczy Park,43.64536000000004,-79.37305999999995,Café,Oliva,43.650248,-79.368775
509,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Timothy's World Coffee,43.64713049355658,-79.38077635642868
510,Berczy Park,43.64536000000004,-79.37305999999995,Café,La Prep,43.647914777250385,-79.38055091800534
511,Berczy Park,43.64536000000004,-79.37305999999995,Café,La Prep,43.6472075835997,-79.38097746058722
512,Berczy Park,43.64536000000004,-79.37305999999995,Café,Hotspot Cafe,43.650952763421266,-79.36981833586708
513,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6480303,-79.3761131
514,Berczy Park,43.64536000000004,-79.37305999999995,Café,Michel's Baguette,43.64731416341164,-79.38116706259868
515,Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.6495166,-79.3769031
516,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Coffee Shop,Tim Hortons,43.6957155747294,-79.4491392374038
517,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Café,Oakwood Cafe,43.68662479489259,-79.44452036701963
518,Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Coffee Shop,Oakwood Espresso,43.686403,-79.438795
519,Woburn,43.76812000000007,-79.21760999999998,Coffee Shop,Starbucks,43.770037201625215,-79.22115586641958
520,Woburn,43.76812000000007,-79.21760999999998,Coffee Shop,Country Style,43.76085697341484,-79.22496473153846
521,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Aroma Espresso Bar,43.70561065613986,-79.36077468518098
522,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Starbucks,43.713756,-79.365021
523,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Tim Hortons,43.70562930215073,-79.36102831503376
524,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Starbucks,43.706564,-79.359591
525,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Starbucks,43.710741,-79.36068
526,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Second Cup,43.70609257849739,-79.37521557074282
527,Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Creeds Coffee Bar,43.706094,-79.375255
528,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Jimmy's Coffee,43.65842123574496,-79.38561319551111
529,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Hailed Coffee,43.65883296982352,-79.38368351986598
530,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.658569999999976,-79.38512341104502
531,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,NEO COFFEE BAR,43.66013,-79.38583
532,Central Bay Street,43.65609000000007,-79.38492999999994,Café,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
533,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Cafe Plenty,43.65457125894357,-79.38944976536852
534,Central Bay Street,43.65609000000007,-79.38492999999994,Tea Room,Tsujiri,43.65537430780922,-79.38535434742991
535,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,The Library Specialty Coffee,43.65441282740799,-79.39090161351724
536,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Jimmy's Coffee,43.65582710322224,-79.39204216888555
537,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tokyo Smoke,43.65723,-79.38087
538,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Page One Cafe,43.65777161112601,-79.3760725691681
539,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
540,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65596912045543,-79.38268426666406
541,Central Bay Street,43.65609000000007,-79.38492999999994,Tea Room,DAVIDsTEA,43.65521877547618,-79.38094518163427
542,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Dineen Coffee,43.650497,-79.378765
543,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Bulldog On The Block,43.65065218852629,-79.38414092873634
544,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Second Cup,43.65602745564191,-79.38057491935326
545,Central Bay Street,43.65609000000007,-79.38492999999994,Tea Room,DAVIDsTEA,43.650546552943766,-79.38338493349875
546,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Uncle Tetsu,43.65603138949496,-79.38350988129672
547,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,HotBlack Coffee,43.65036434800487,-79.38866907575726
548,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Cafe Landwer,43.64875349932059,-79.3853673607289
549,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Black Bear Espresso,43.66143582514135,-79.3814931962942
550,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Oakham Café,43.658077944767534,-79.37831497990125
551,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Nordstrom Ebar,43.654648676831954,-79.38057377013143
552,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
553,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Coffee Public,43.66076299149323,-79.38618409033066
554,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Carafted Bean,43.6543408802583,-79.39135490977962
555,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.656755,-79.380512
556,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
557,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Maman,43.64830873804684,-79.38225333898805
558,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.6573986,-79.3883129
559,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Aroma Espresso Bar,43.65446155341208,-79.38090841333593
560,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937
561,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Café Plenty,43.6491179354577,-79.37831288380438
562,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65748,-79.384502
563,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65945605353152,-79.39041123272168
564,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65446528594945,-79.37891894388453
565,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
566,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.654413,-79.387201
567,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65389750485192,-79.38424034123153
568,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Aroma Espresso Bar,43.65518516598545,-79.38359359948896
569,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Cafe de Melbourne,43.656087801489825,-79.38070487601242
570,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
571,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Red Eye Espresso,43.65114970183438,-79.39014599464723
572,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Balzac's Coffee,43.65785440672277,-79.37919981155157
573,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Rialto Espresso Bar,43.648059,-79.389791
574,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Second Cup,43.652980800725366,-79.3774078337122
575,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
576,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
577,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
578,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Coffee Island,43.66427089680226,-79.38697157138014
579,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65602357573824,-79.38877766280795
580,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.649743251720665,-79.3794307872276
581,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892
582,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Cafe La Gaffe,43.65621134762937,-79.39333144271436
583,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Aroma Espresso Bar,43.64907,-79.38004
584,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.649256502895255,-79.3911512196064
585,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
586,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.64902831957521,-79.38159290007317
587,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.6646673,-79.3841912
588,Central Bay Street,43.65609000000007,-79.38492999999994,Tea Room,Presotea,43.65355515034301,-79.3949009030638
589,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666
590,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.655588,-79.385491
591,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Second Cup,43.649347703053635,-79.37937745977749
592,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.657724507336646,-79.38051792697051
593,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.66469917252386,-79.38451780784604
594,Central Bay Street,43.65609000000007,-79.38492999999994,Café,AGO Espresso Bar,43.6541461873951,-79.39231147264867
595,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.6553172,-79.38807
596,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.648876,-79.38554
597,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.649464712058546,-79.3860424294661
598,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Second Cup,43.650343,-79.380523
599,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.6485154402442,-79.3857101351568
600,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.656004734528125,-79.3806459288341
601,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Aroma Espresso Bar,43.64801315236382,-79.38314899645664
602,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65952575859537,-79.39027029345037
603,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.648007,-79.382059
604,Central Bay Street,43.65609000000007,-79.38492999999994,Café,Aroma Espresso Bar,43.658927676749364,-79.38990298985978
605,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Second Cup,43.65901832092224,-79.3941523126699
606,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Zavida Coffee Roasters,43.659692329544725,-79.38263798664069
607,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Second Cup,43.647479,-79.384188
608,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.648539738667544,-79.38323081349182
609,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Timothy's World Coffee,43.65405317976302,-79.38808999785911
610,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Mast Coffee,43.655033,-79.375755
611,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Coffee Exchange,43.65373019161559,-79.39098314529086
612,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,B Espresso Bar,43.65344491966435,-79.3747047585838
613,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,T.A.N. Coffee,43.65602860741956,-79.39353447011945
614,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Timothy's World Coffee,43.649242646419395,-79.38418101332182
615,Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,The Sandwich Table,43.649449080710994,-79.39081262624394
